date,meeting_date,sharpe_positive,sharpe_negative,sharpe_net
1999-05-18,1999-05-18,,,
1999-06-30,1999-06-30,,,
1999-08-24,1999-08-24,0.28153325547242164,-6.858644787064581,0.7071067811865475
1999-10-05,1999-10-05,2.3384601035467125,0.013122924864987227,2.197982603756996
1999-11-16,1999-11-16,-1.1840254023697596,-6.747392874208096,0.02034512904366944
1999-12-21,1999-12-21,1.742086226185232,0.7028427849908946,1.5564010982107719
2000-02-02,2000-02-02,-0.13914685857948206,0.09698422696925935,-0.2193026786388294
2000-03-21,2000-03-21,-0.1614643926194674,0.02257624258948065,-0.20507126542120138
2000-05-16,2000-05-16,0.991004402815792,0.1079982819567769,1.1238941107345615
2000-06-28,2000-06-28,-1.3379422018321294,-2.502834331948907,-0.315686559500459
2000-08-22,2000-08-22,-1.1652389993560723,-1.829887197503109,-0.29967730691564143
2000-10-03,2000-10-03,0.08925267096661416,-1.5158102225222698,1.2583937993524947
2000-11-15,2000-11-15,-1.1056152480449575,-1.3244896262634713,-0.3829610514003936
2000-12-19,2000-12-19,-1.0151531768280306,-1.192226995670128,-0.3669700723472164
2001-01-31,2001-01-31,-0.11560781552472657,-1.093694048633533,0.7827860030601216
2001-03-20,2001-03-20,-0.9713866642822232,-1.0165630582689082,-0.41136239781329154
2001-05-15,2001-05-15,-0.05477679721858249,-0.9540201531626264,0.7855880422557261
2001-06-27,2001-06-27,1.2977178459660177,-0.901951837678954,2.573321343568678
2001-08-21,2001-08-21,0.11552927144029056,-0.8577079307445581,0.8165027560055008
2001-10-02,2001-10-02,0.28994727049418256,-0.8194933744664754,0.99071302070835
2001-11-06,2001-11-06,1.6516036796483957,-0.7860430000465658,2.5206267583495827
2001-12-11,2001-12-11,1.2421322280142608,-0.7564357764400369,1.8544624905647735
2002-01-30,2002-01-30,0.5608591635687059,-0.7299829430090776,1.0526369612777782
2002-03-19,2002-03-19,-1.1935961884115995,-0.7061576270774166,-0.7501362107642393
2002-05-07,2002-05-07,1.4187356301409515,-0.6845489067370986,1.8989787691722844
2002-06-26,2002-06-26,1.048155499167555,-0.664830876401051,1.4486392314435652
2002-08-13,2002-08-13,0.06477963139157222,-0.6467412459778927,0.443018097109743
2002-09-24,2002-09-24,-0.16904588019454356,-0.6300661834615866,0.2064315948301199
2002-11-06,2002-11-06,0.5673416591613315,-0.6146293552976018,0.918016184291211
2002-12-10,2002-12-10,0.08351385597221636,-0.6002838554330281,0.43395519500424384
2003-01-29,2003-01-29,0.09039860086237272,-0.5869061636499844,0.43348275377867146
2003-03-18,2003-03-18,-0.2707367882339956,-0.5743915560248845,0.07978989495913708
2003-05-06,2003-05-06,2.049767711428023,-0.5626505719231273,2.3059032157897437
2003-06-25,2003-06-25,1.768686984157319,-0.5516062613559727,1.9805884543737116
2003-08-12,2003-08-12,0.7814401487982437,-0.5411920166544908,1.0166288143661473
2003-09-16,2003-09-16,0.78420112984287,-0.5313498471665403,1.0066200468740452
2003-10-28,2003-10-28,0.7564745462748657,-0.5220289937189374,0.9692709892958805
2003-12-09,2003-12-09,0.8495240594958879,-0.5131848064153742,1.044570417937269
2004-01-28,2004-01-28,3.0925801845203993,-0.5047778285297331,3.090526422133256
2004-03-16,2004-03-16,1.7099369795297326,-0.4967730431574037,1.7929789772795515
2004-05-04,2004-05-04,0.6332698717032346,-0.4891392494810451,0.7921644095505465
2004-06-30,2004-06-30,0.026411737300572974,-0.48184854306467056,0.23327184397922326
2004-08-10,2004-08-10,0.6366749478471966,-0.4748758802508338,0.786502047846841
2004-09-21,2004-09-21,0.01673986341331301,-0.46819871101693206,0.21798021857099636
2004-11-10,2004-11-10,0.12751830941624268,-0.46179666791375534,0.3161866453336898
2004-12-14,2004-12-14,0.5019842393841859,-0.45565130122367015,0.6533623427678518
2005-02-02,2005-02-02,0.91235359257755,-0.4497458524261478,1.020996939923554
2005-03-22,2005-03-22,0.6664418471760342,-0.4440650595825009,0.7928079484315693
2005-05-03,2005-05-03,0.7038106077650936,-0.43859498945121367,0.822128385470079
2005-06-30,2005-06-30,0.8860150362202333,-0.43332289209556346,0.9817483739338223
2005-08-09,2005-08-09,0.7786357712652121,-0.42823707450285603,0.8802711031850775
2005-09-20,2005-09-20,0.8443131560084417,4.937769063192807,-1.315173283109921
2005-11-01,2005-11-01,-0.0836613919912943,-0.4305199688283242,0.1417505749888733
2005-12-13,2005-12-13,-0.7055897698571503,-0.4257596055042354,-0.41259056461813565
2006-01-31,2006-01-31,-0.41187098020903756,-0.42115420528564423,-0.15517332087454278
2006-03-28,2006-03-28,-0.7323616201285719,-0.4166955189647724,-0.44348229778887843
2006-05-10,2006-05-10,-0.7951933658226399,-0.41237590050505807,-0.5039245620858701
2006-06-29,2006-06-29,0.18589694566544113,-0.40818825140793574,0.3721735382261936
2006-08-08,2006-08-08,-1.7050346708048956,-0.404125971233242,-1.3259613911835988
2006-09-20,2006-09-20,1.1978134604997044,-0.4001829134838671,1.2832165982914163
2006-10-25,2006-10-25,-1.66409844080095,-0.3963533461799469,-1.3099102264716962
2006-12-12,2006-12-12,-1.6137997107443864,-0.39263191654403107,-1.2811149689637142
2007-01-31,2007-01-31,-1.567819965900638,-0.38901361929955597,-1.2541477535317604
2007-03-21,2007-03-21,-1.5255741976066286,3.147951204693279,-2.899366367179705
2007-05-09,2007-05-09,-1.4865826372235078,2.931168580054343,-2.7154811372881342
2007-08-07,2007-08-07,-0.14330319003997258,1.8836372876467224,-1.0296267441650262
2007-09-18,2007-09-18,-0.4499434833400576,1.2904374800715799,-1.013682769336264
2007-10-31,2007-10-31,1.199666614913269,1.046129251143297,0.49201303679931024
2007-12-11,2007-12-11,0.5315061858973479,-0.48026727715770917,0.6888129709246531
2008-01-30,2008-01-30,-1.4901718551018122,-0.4760191189575586,-1.025465703573192
2008-03-18,2008-03-18,-0.5374145302559408,-0.4718820408975276,-0.226276856079801
2008-04-30,2008-04-30,-1.456280219921756,-0.4678512747872642,-1.0142640437015273
2008-06-25,2008-06-25,-1.4251433717335602,-0.463922334617564,-1.0000753250272294
2008-08-05,2008-08-05,0.6034782541848815,-0.46009099541962295,0.7477866103317065
2008-09-16,2008-09-16,0.8049882013605959,-0.45635327403026665,0.9192981207319083
2008-10-29,2008-10-29,-0.5452825719160178,1.1175852740902292,-1.013043692195103
2009-01-28,2009-01-28,1.7355048795013446,-0.46668748040692176,1.720535773579816
2009-03-18,2009-03-18,1.4057011410464453,0.5611814246049618,0.9431657275071209
2009-04-29,2009-04-29,0.7805861750454774,-0.4723371619855045,0.901200347000166
2009-06-24,2009-06-24,1.717386389837921,-0.4687067924297954,1.709120859697904
2009-08-12,2009-08-12,1.3279057222857829,0.5712556424417912,0.8845465675781929
2009-09-23,2009-09-23,2.362845442424584,0.5530202391745228,1.8026493057213477
2009-11-04,2009-11-04,2.4194654984449517,0.4555223041212965,1.929947493585096
2009-12-16,2009-12-16,2.3252967423799085,-0.4909279715221565,2.2987521870297543
2010-01-27,2010-01-27,1.4384168627439124,-0.4873253321969502,1.4985334336528189
2010-03-16,2010-03-16,1.831817010453784,-0.4838010453518043,1.8449631198076528
2010-04-28,2010-04-28,1.6628663422340597,-0.4803523063642533,1.6883026621589932
2010-06-23,2010-06-23,0.7509709060815857,-0.4769764493686195,0.8684989945996178
2010-08-10,2010-08-10,0.33602251836731994,-0.47367093854353814,0.4954971587205124
2010-09-21,2010-09-21,0.9524745367692066,0.5757189847217579,0.6116484917769791
2010-11-03,2010-11-03,1.0393773282108834,-0.4786412889423287,1.127240946286648
2010-12-14,2010-12-14,1.03317638431469,-0.4754287139936401,1.1182808112410496
2011-01-26,2011-01-26,2.361257060878105,-0.47228010574632734,2.300436761842194
2011-03-15,2011-03-15,1.6743075877253328,-0.4691933657670718,1.6831256006741164
2011-04-27,2011-04-27,1.2429882087672417,-0.4661664908709456,1.2936515902550472
2011-06-22,2011-06-22,0.08328685383999189,0.44824736000660415,-0.09996204741477374
2011-08-09,2011-08-09,-0.4706179242358829,0.32735559260936836,-0.5477871904689088
2011-09-21,2011-09-21,0.33678784094191255,-0.47544584859167915,0.4856081427840367
2011-11-02,2011-11-02,-0.013753863510564186,-0.4724887409704782,0.1714990809443667
2011-12-13,2011-12-13,0.6116180038641021,-0.4695862394839044,0.7284386158295161
2012-01-25,2012-01-25,1.1049476213382499,-0.46673668142294306,1.166363243112366
2012-03-13,2012-03-13,0.5958747209757879,-0.4639384741881208,0.7101104692154661
2012-04-25,2012-04-25,0.9704224383843392,-0.46119009153044166,1.0417950253060824
2012-06-20,2012-06-20,1.0097500984778243,-0.4584900700359328,1.0743820397547748
2012-08-01,2012-08-01,1.2521735560939309,-0.4558370058353495,1.2874807034483167
2012-09-13,2012-09-13,2.3646349087001624,-0.4532295515221845,2.2732870142708945
2012-10-24,2012-10-24,2.3844975484972433,-0.45066641326356294,2.290131041895168
2012-12-12,2012-12-12,1.5361672186289805,-0.4481463480899125,1.5328633497526272
2013-01-30,2013-01-30,1.4340840283441496,-0.4456681613504709,1.4393673565998173
